This is testing for fprintf...
Data @ Index 15260: 4e
Data @ Index 15261: 40a
Data @ Index 15262: 7cc
Data @ Index 15263: 713
Data @ Index 15264: 2d5
Data @ Index 15265: ff5a
Data @ Index 15266: fe4a
Data @ Index 15267: fe83
Data @ Index 15268: fe61
Data @ Index 15269: fe67
Data @ Index 15270: fe67
Data @ Index 15271: fe69
Data @ Index 15272: fe54
Data @ Index 15273: fe63
Data @ Index 15274: fe46
Data @ Index 15275: fe3e
Data @ Index 15276: fe5f
Data @ Index 15277: fe5d
Data @ Index 15278: fe69
Data @ Index 15279: fe6e
Data @ Index 15280: fe85
Data @ Index 15281: fe86
Data @ Index 15282: fe89
Data @ Index 15283: fe89
Data @ Index 15284: fe7a
Data @ Index 15285: feb2
Data @ Index 15286: da
Data @ Index 15287: 4a8
Data @ Index 15288: 7f8
Data @ Index 15289: 650
Data @ Index 15290: 220
Data @ Index 15291: ff0a
Data @ Index 15292: fe4c
Data @ Index 15293: fe56
Data @ Index 15294: fe57
Data @ Index 15295: fe71
Data @ Index 15296: fe42
Data @ Index 15297: fe59
Data @ Index 15298: fe74
Data @ Index 15299: fe61
Data @ Index 15300: fe74
Data @ Index 15301: fe6a
Data @ Index 15302: fe73
Data @ Index 15303: fe7d
Data @ Index 15304: fe7a
Data @ Index 15305: fe88
Data @ Index 15306: fe8b
Data @ Index 15307: fe96
Data @ Index 15308: fe95
Data @ Index 15309: fe98
Data @ Index 15310: fe95
Data @ Index 15311: feba
Data @ Index 15312: 104
Data @ Index 15313: 50f
Data @ Index 15314: 80d
Data @ Index 15315: 616
Data @ Index 15316: 1b4
Data @ Index 15317: feca
Data @ Index 15318: fe3d
Data @ Index 15319: fe52
Data @ Index 15320: fe3f
Data @ Index 15321: fe45
Data @ Index 15322: fe7c
Data @ Index 15323: fe7b
Data @ Index 15324: fe7d
Data @ Index 15325: fe7c
Data @ Index 15326: fe7f
Data @ Index 15327: fe7f
Data @ Index 15328: fe8c
Data @ Index 15329: fe8f
Data @ Index 15330: fe9b
Data @ Index 15331: fe9d
Data @ Index 15332: fead
Data @ Index 15333: fea9
Data @ Index 15334: fec3
Data @ Index 15335: fed5
Data @ Index 15336: febe
Data @ Index 15337: fede
Data @ Index 15338: 101
Data @ Index 15339: 4e4
Data @ Index 15340: 803
Data @ Index 15341: 652
Data @ Index 15342: 247
Data @ Index 15343: ff39
Data @ Index 15344: fe9e
Data @ Index 15345: feb9
Data @ Index 15346: fec3
Data @ Index 15347: fed4
Data @ Index 15348: fee6
Data @ Index 15349: fedd
Data @ Index 15350: fee8
Data @ Index 15351: feea
Data @ Index 15352: fedf
Data @ Index 15353: fef3
Data @ Index 15354: fef4
Data @ Index 15355: feff
Data @ Index 15356: ff04
Data @ Index 15357: ff26
Data @ Index 15358: ff20
Data @ Index 15359: ff15
Data @ Index 15360: ff18
Data @ Index 15361: ff13
Data @ Index 15362: ff22
Data @ Index 15363: ff0c
Data @ Index 15364: 114
Data @ Index 15365: 517
Data @ Index 15366: 877
Data @ Index 15367: 724
Data @ Index 15368: 2ff
Data @ Index 15369: 0
Data @ Index 15370: fef0
Data @ Index 15371: feba
Data @ Index 15372: fed6
Data @ Index 15373: ff1a
Data @ Index 15374: ff18
Data @ Index 15375: ff17
Data @ Index 15376: ff21
Data @ Index 15377: ff37
Data @ Index 15378: ff3d
Data @ Index 15379: ff2c
Data @ Index 15380: ff1c
Data @ Index 15381: ff19
Data @ Index 15382: ff29
Data @ Index 15383: ff31
Data @ Index 15384: ff27
Data @ Index 15385: ff15
Data @ Index 15386: ff3f
Data @ Index 15387: ff48
Data @ Index 15388: ff4b
Data @ Index 15389: ff3f
Data @ Index 15390: 12f
Data @ Index 15391: 4fa
Data @ Index 15392: 858
Data @ Index 15393: 746
Data @ Index 15394: 303
Data @ Index 15395: ffb7
Data @ Index 15396: fef1
Data @ Index 15397: ff0a
Data @ Index 15398: ff03
Data @ Index 15399: ff1e
Data @ Index 15400: ff17
Data @ Index 15401: ff30
Data @ Index 15402: ff1a
Data @ Index 15403: ff09
Data @ Index 15404: ff0a
Data @ Index 15405: ff21
Data @ Index 15406: ff15
Data @ Index 15407: fefd
Data @ Index 15408: ff24
Data @ Index 15409: ff37
Data @ Index 15410: ff3a
Data @ Index 15411: ff42
Data @ Index 15412: ff3a
Data @ Index 15413: ff3c
Data @ Index 15414: ff46
Data @ Index 15415: ff2b
Data @ Index 15416: d9
Data @ Index 15417: 469
Data @ Index 15418: 826
Data @ Index 15419: 775
Data @ Index 15420: 36d
Data @ Index 15421: 4
Data @ Index 15422: feef
Data @ Index 15423: ff01
Data @ Index 15424: ff03
Data @ Index 15425: ff16
Data @ Index 15426: ff0a
Data @ Index 15427: fef2
Data @ Index 15428: fefd
Data @ Index 15429: ff1b
Data @ Index 15430: ff12
Data @ Index 15431: ff1e
Data @ Index 15432: ff21
Data @ Index 15433: ff22
Data @ Index 15434: ff27
Data @ Index 15435: ff2d
Data @ Index 15436: ff40
Data @ Index 15437: ff43
Data @ Index 15438: ff42
Data @ Index 15439: ff3a
Data @ Index 15440: ff3e
Data @ Index 15441: ff32
Data @ Index 15442: 70
Data @ Index 15443: 3ba
Data @ Index 15444: 7b8
Data @ Index 15445: 7ff
Data @ Index 15446: 428
Data @ Index 15447: 73
Data @ Index 15448: fefa
Data @ Index 15449: ff00
Data @ Index 15450: fed7
Data @ Index 15451: ff16
Data @ Index 15452: ff1e
Data @ Index 15453: ff1a
Data @ Index 15454: ff16
Data @ Index 15455: ff13
Data @ Index 15456: ff23
Data @ Index 15457: ff1a
Data @ Index 15458: ff21
Data @ Index 15459: ff22
Data @ Index 15460: ff27
Data @ Index 15461: ff2c
Data @ Index 15462: ff29
Data @ Index 15463: ff3b
Data @ Index 15464: ff60
Data @ Index 15465: ff44
Data @ Index 15466: ff2b
Data @ Index 15467: ff21
Data @ Index 15468: ff94
Data @ Index 15469: 251
Data @ Index 15470: 657
Data @ Index 15471: 844
Data @ Index 15472: 559
Data @ Index 15473: 142
Data @ Index 15474: ff1e
Data @ Index 15475: fef6
Data @ Index 15476: ff04
Data @ Index 15477: ff0b
Data @ Index 15478: ff19
Data @ Index 15479: ff14
Data @ Index 15480: ff14
Data @ Index 15481: ff1a
Data @ Index 15482: ff1c
Data @ Index 15483: ff33
Data @ Index 15484: ff22
Data @ Index 15485: ff1e
Data @ Index 15486: ff1b
Data @ Index 15487: ff24
Data @ Index 15488: ff17
Data @ Index 15489: ff10
Data @ Index 15490: ff3b
Data @ Index 15491: ff29
Data @ Index 15492: ff38
Data @ Index 15493: ff33
Data @ Index 15494: ff47
Data @ Index 15495: 125
Data @ Index 15496: 4c3
Data @ Index 15497: 83e
Data @ Index 15498: 6c3
Data @ Index 15499: 28d
Data @ Index 15500: ff96
Data @ Index 15501: fef1
Data @ Index 15502: ff03
Data @ Index 15503: fefd
Data @ Index 15504: ff13
Data @ Index 15505: ff2e
Data @ Index 15506: ff29
Data @ Index 15507: ff0c
Data @ Index 15508: ff05
Data @ Index 15509: ff0c
Data @ Index 15510: ff09
Data @ Index 15511: ff08
Data @ Index 15512: fee9
Data @ Index 15513: ff0f
Data @ Index 15514: ff1a
Data @ Index 15515: ff25
Data @ Index 15516: ff2c
Data @ Index 15517: ff3b
Data @ Index 15518: ff1e
Data @ Index 15519: ff33
Data @ Index 15520: ff0a
Data @ Index 15521: 7
Data @ Index 15522: 2fc
Data @ Index 15523: 6e4
Data @ Index 15524: 7f5
Data @ Index 15525: 455
Data @ Index 15526: ae
Data @ Index 15527: ff07
Data @ Index 15528: feea
Data @ Index 15529: feea
Data @ Index 15530: feee
Data @ Index 15531: fefb
Data @ Index 15532: ff06
Data @ Index 15533: fef2
Data @ Index 15534: feca
Data @ Index 15535: ff03
Data @ Index 15536: fef9
Data @ Index 15537: ff0a
Data @ Index 15538: ff0c
Data @ Index 15539: ff08
Data @ Index 15540: ff18
Data @ Index 15541: ff0e
Data @ Index 15542: ff15
Data @ Index 15543: ff1e
Data @ Index 15544: ff1a
Data @ Index 15545: ff15
Data @ Index 15546: ff1c
Data @ Index 15547: ff2e
Data @ Index 15548: 14c
Data @ Index 15549: 503
Data @ Index 15550: 80f
Data @ Index 15551: 676
Data @ Index 15552: 247
Data @ Index 15553: ff5f
Data @ Index 15554: fed8
Data @ Index 15555: fece
Data @ Index 15556: febd
Data @ Index 15557: fef4
Data @ Index 15558: fefa
Data @ Index 15559: fef5
Data @ Index 15560: fef5
Data @ Index 15561: fef7
Data @ Index 15562: fef7
Data @ Index 15563: fef6
Data @ Index 15564: fefe
Data @ Index 15565: fef4
Data @ Index 15566: ff04
Data @ Index 15567: ff01
Data @ Index 15568: ff05
Data @ Index 15569: ff23
Data @ Index 15570: ff38
Data @ Index 15571: ff18
Data @ Index 15572: ff1b
Data @ Index 15573: fef3
Data @ Index 15574: ff92
Data @ Index 15575: 263
Data @ Index 15576: 662
Data @ Index 15577: 7c8
Data @ Index 15578: 4ab
Data @ Index 15579: e0
Data @ Index 15580: fef1
Data @ Index 15581: fedf
Data @ Index 15582: fedc
Data @ Index 15583: feec
Data @ Index 15584: fee7
Data @ Index 15585: fef8
Data @ Index 15586: feee
Data @ Index 15587: fefa
Data @ Index 15588: fef2
Data @ Index 15589: ff26
Data @ Index 15590: fee7
Data @ Index 15591: fe8e
Data @ Index 15592: ff3c
Data @ Index 15593: ff42
Data @ Index 15594: ff08
Data @ Index 15595: ff03
Data @ Index 15596: ff09
Data @ Index 15597: fef3
Data @ Index 15598: fefd
Data @ Index 15599: ff18
Data @ Index 15600: fef9
Data @ Index 15601: 15
Data @ Index 15602: 36a
Data @ Index 15603: 738
Data @ Index 15604: 755
Data @ Index 15605: 382
Data @ Index 15606: 9
Data @ Index 15607: fec9
Data @ Index 15608: fedd
Data @ Index 15609: fece
Data @ Index 15610: fee4
Data @ Index 15611: fee8
Data @ Index 15612: fee2
Data @ Index 15613: feef
Data @ Index 15614: fef7
Data @ Index 15615: fed3
Data @ Index 15616: fed8
Data @ Index 15617: fed6
Data @ Index 15618: fed9
Data @ Index 15619: fec3
Data @ Index 15620: feb0
Data @ Index 15621: fee8
Data @ Index 15622: feee
Data @ Index 15623: fef7
Data @ Index 15624: feec
Data @ Index 15625: feee
Data @ Index 15626: fef9
Data @ Index 15627: fedf
Data @ Index 15628: 60
Data @ Index 15629: 3d9
Data @ Index 15630: 772
Data @ Index 15631: 6a7
Data @ Index 15632: 272
Data @ Index 15633: ff55
Data @ Index 15634: fe7f
Data @ Index 15635: fe96
Data @ Index 15636: feae
Data @ Index 15637: fea7
Data @ Index 15638: fe9f
Data @ Index 15639: fea2
Data @ Index 15640: fe9d
Data @ Index 15641: fe93
Data @ Index 15642: fe7b
Data @ Index 15643: fea9
Data @ Index 15644: fea8
Data @ Index 15645: feb2
Data @ Index 15646: feaa
Data @ Index 15647: feb2
Data @ Index 15648: feb8
Data @ Index 15649: febd
Data @ Index 15650: febf
Data @ Index 15651: fec2
Data @ Index 15652: feaf
Data @ Index 15653: fec6
Data @ Index 15654: fec5
Data @ Index 15655: 8
Data @ Index 15656: 36e
Data @ Index 15657: 6f4
Data @ Index 15658: 663
Data @ Index 15659: 25f
Data @ Index 15660: ff3f
Data @ Index 15661: fe3c
Data @ Index 15662: fe6a
Data @ Index 15663: fe7b
Data @ Index 15664: fe82
Data @ Index 15665: fe91
Data @ Index 15666: fe88
Data @ Index 15667: fe85
Data @ Index 15668: fe97
Data @ Index 15669: fe8f
Data @ Index 15670: fe94
Data @ Index 15671: fe99
Data @ Index 15672: fe89
Data @ Index 15673: fe91
Data @ Index 15674: fe94
Data @ Index 15675: fe9d
Data @ Index 15676: fec9
Data @ Index 15677: feac
Data @ Index 15678: feab
Data @ Index 15679: fe9d
Data @ Index 15680: feb3
Data @ Index 15681: fe84
Data @ Index 15682: ff5a
Data @ Index 15683: 29c
Data @ Index 15684: 66f
Data @ Index 15685: 6e6
Data @ Index 15686: 332
Data @ Index 15687: ffaf
Data @ Index 15688: fe75
Data @ Index 15689: fe81
Data @ Index 15690: fe7f
Data @ Index 15691: fe95
Data @ Index 15692: fe99
Data @ Index 15693: fe9a
Data @ Index 15694: fe9f
Data @ Index 15695: fe99
Data @ Index 15696: fea1
Data @ Index 15697: fea3
Data @ Index 15698: fec6
Data @ Index 15699: fec1
Data @ Index 15700: fea2
Data @ Index 15701: fea7
Data @ Index 15702: fea6
Data @ Index 15703: feb9
Data @ Index 15704: feb2
Data @ Index 15705: fe8b
Data @ Index 15706: feb1
Data @ Index 15707: fec7
Data @ Index 15708: feac
Data @ Index 15709: ff16
Data @ Index 15710: 1a7
Data @ Index 15711: 57e
Data @ Index 15712: 769
Data @ Index 15713: 48f
Data @ Index 15714: 9f
Data @ Index 15715: feb9
Data @ Index 15716: feaf
Data @ Index 15717: fea9
Data @ Index 15718: feb9
Data @ Index 15719: fec3
Data @ Index 15720: fec7
Data @ Index 15721: fed5
Data @ Index 15722: fecd
Data @ Index 15723: fedf
Data @ Index 15724: fefc
Data @ Index 15725: fef7
Data @ Index 15726: fede
Data @ Index 15727: fef0
Data @ Index 15728: feed
Data @ Index 15729: fefa
Data @ Index 15730: fef0
Data @ Index 15731: fedf
Data @ Index 15732: ff15
Data @ Index 15733: ff14
Data @ Index 15734: ff1e
Data @ Index 15735: ff0d
Data @ Index 15736: ff09
Data @ Index 15737: d2
Data @ Index 15738: 4b2
Data @ Index 15739: 80c
Data @ Index 15740: 643
Data @ Index 15741: 206
Data @ Index 15742: ff6a
Data @ Index 15743: ff1d
Data @ Index 15744: ff08
Data @ Index 15745: ff01
Data @ Index 15746: ff18
Data @ Index 15747: ff19
Data @ Index 15748: ff0c
Data @ Index 15749: ff01
Data @ Index 15750: fee1
Data @ Index 15751: fef4
Data @ Index 15752: ff13
Data @ Index 15753: ff1f
Data @ Index 15754: ff1a
Data @ Index 15755: ff22
Data @ Index 15756: ff25
Data @ Index 15757: ff1f
Data @ Index 15758: ff34
Data @ Index 15759: ff35
Data @ Index 15760: ff34
Data @ Index 15761: ff35
Data @ Index 15762: ff2f
Data @ Index 15763: ff16
Data @ Index 15764: 86
Data @ Index 15765: 3dd
Data @ Index 15766: 74d
Data @ Index 15767: 6d7
Data @ Index 15768: 2f5
Data @ Index 15769: ffd0
Data @ Index 15770: fef3
Data @ Index 15771: fef5
Data @ Index 15772: fecd
Data @ Index 15773: feff
Data @ Index 15774: ff05
Data @ Index 15775: ff14
Data @ Index 15776: ff05
Data @ Index 15777: ff05
Data @ Index 15778: ff08
Data @ Index 15779: ff0d
Data @ Index 15780: ff09
Data @ Index 15781: ff18
Data @ Index 15782: ff13
Data @ Index 15783: ff1b
Data @ Index 15784: ff32
Data @ Index 15785: ff26
Data @ Index 15786: ff1f
Data @ Index 15787: ff2a
Data @ Index 15788: ff17
Data @ Index 15789: ff1e
Data @ Index 15790: ff12
Data @ Index 15791: ff69
Data @ Index 15792: 237
Data @ Index 15793: 627
Data @ Index 15794: 76e
Data @ Index 15795: 46a
Data @ Index 15796: ad
Data @ Index 15797: feee
Data @ Index 15798: fef4
Data @ Index 15799: fedb
Data @ Index 15800: fef8
Data @ Index 15801: fef7
Data @ Index 15802: fefd
Data @ Index 15803: ff03
Data @ Index 15804: fef5
Data @ Index 15805: ff06
Data @ Index 15806: ff1b
Data @ Index 15807: ff07
Data @ Index 15808: fefd
Data @ Index 15809: ff05
Data @ Index 15810: fefa
Data @ Index 15811: fefe
Data @ Index 15812: ff0f
Data @ Index 15813: fee9
Data @ Index 15814: feff
Data @ Index 15815: ff16
Data @ Index 15816: feff
Data @ Index 15817: ff13
Data @ Index 15818: ff16
Data @ Index 15819: a3
Data @ Index 15820: 434
Data @ Index 15821: 763
Data @ Index 15822: 639
Data @ Index 15823: 23f
Data @ Index 15824: ff70
Data @ Index 15825: fefa
Data @ Index 15826: ff01
Data @ Index 15827: fedc
Data @ Index 15828: fef0
Data @ Index 15829: feea
Data @ Index 15830: fee4
Data @ Index 15831: feba
Data @ Index 15832: feea
Data @ Index 15833: fef4
Data @ Index 15834: fef3
Data @ Index 15835: fef8
Data @ Index 15836: fef2
Data @ Index 15837: fefc
Data @ Index 15838: ff02
Data @ Index 15839: ff00
Data @ Index 15840: ff14
Data @ Index 15841: ff1a
Data @ Index 15842: ff1d
Data @ Index 15843: ff18
Data @ Index 15844: ff1c
Data @ Index 15845: ff0d
Data @ Index 15846: ff6d
Data @ Index 15847: 1fc
Data @ Index 15848: 5e3
Data @ Index 15849: 780
Data @ Index 15850: 48c
Data @ Index 15851: a5
Data @ Index 15852: fee7
Data @ Index 15853: fed4
Data @ Index 15854: fedd
Data @ Index 15855: feed
Data @ Index 15856: fef3
Data @ Index 15857: fed2
Data @ Index 15858: fed4
Data @ Index 15859: feeb
Data @ Index 15860: fef6
Data @ Index 15861: fef2
Data @ Index 15862: feef
Data @ Index 15863: ff00
Data @ Index 15864: fefb
Data @ Index 15865: ff01
Data @ Index 15866: ff0a
Data @ Index 15867: ff06
Data @ Index 15868: ff16
Data @ Index 15869: ff36
Data @ Index 15870: ff2e
Data @ Index 15871: ff0f
Data @ Index 15872: ff1e
Data @ Index 15873: fef3
Data @ Index 15874: 17
Data @ Index 15875: 339
Data @ Index 15876: 6a9
Data @ Index 15877: 6a7
Data @ Index 15878: 2f3
Data @ Index 15879: ffb8
Data @ Index 15880: fee1
Data @ Index 15881: fedf
Data @ Index 15882: fee5
Data @ Index 15883: fef6
Data @ Index 15884: fef6
Data @ Index 15885: fefc
Data @ Index 15886: fefe
Data @ Index 15887: fef6
Data @ Index 15888: ff04
Data @ Index 15889: feef
Data @ Index 15890: fef0
Data @ Index 15891: ff06
Data @ Index 15892: ff11
Data @ Index 15893: ff24
Data @ Index 15894: ff0d
Data @ Index 15895: ff0a
Data @ Index 15896: ff13
Data @ Index 15897: ff23
Data @ Index 15898: fef9
Data @ Index 15899: fefb
Data @ Index 15900: ff24
Data @ Index 15901: ff0d
Data @ Index 15902: b7
Data @ Index 15903: 430
Data @ Index 15904: 739
Data @ Index 15905: 5f1
Data @ Index 15906: 1f6
Data @ Index 15907: ff5a
Data @ Index 15908: fedc
Data @ Index 15909: fee7
Data @ Index 15910: feeb
Data @ Index 15911: ff20
Data @ Index 15912: ff10
Data @ Index 15913: ff04
Data @ Index 15914: fefc
Data @ Index 15915: fefe
Data @ Index 15916: fef9
Data @ Index 15917: fed6
Data @ Index 15918: feef
Data @ Index 15919: ff0d
Data @ Index 15920: ff07
Data @ Index 15921: ff0a
Data @ Index 15922: ff12
Data @ Index 15923: ff19
Data @ Index 15924: ff13
Data @ Index 15925: ff20
Data @ Index 15926: ff19
Data @ Index 15927: ff19
Data @ Index 15928: ff1b
Data @ Index 15929: ff2f
Data @ Index 15930: 109
Data @ Index 15931: 4b0
Data @ Index 15932: 748
Data @ Index 15933: 580
Data @ Index 15934: 19c
Data @ Index 15935: ff33
Data @ Index 15936: fee3
Data @ Index 15937: feee
Data @ Index 15938: feeb
Data @ Index 15939: fefa
Data @ Index 15940: fefc
Data @ Index 15941: fed1
Data @ Index 15942: feee
Data @ Index 15943: ff06
Data @ Index 15944: ff03
Data @ Index 15945: ff0f
Data @ Index 15946: ff05
Data @ Index 15947: ff10
Data @ Index 15948: ff0d
Data @ Index 15949: ff0b
Data @ Index 15950: ff18
Data @ Index 15951: ff15
Data @ Index 15952: ff2b
Data @ Index 15953: ff3f
Data @ Index 15954: ff31
Data @ Index 15955: ff08
Data @ Index 15956: ff25
Data @ Index 15957: ff18
Data @ Index 15958: 17d
Data @ Index 15959: 4f1
Data @ Index 15960: 6d8
Data @ Index 15961: 513
Data @ Index 15962: 15a
Data @ Index 15963: ff28
Data @ Index 15964: fed9
Data @ Index 15965: feea
Data @ Index 15966: feec
Data @ Index 15967: fef8
Data @ Index 15968: feff
Data @ Index 15969: fef9
Data @ Index 15970: fef8
Data @ Index 15971: feea
Data @ Index 15972: fef4
Data @ Index 15973: ff00
Data @ Index 15974: ff0e
Data @ Index 15975: fef0
Data @ Index 15976: feed
Data @ Index 15977: fee9
Data @ Index 15978: feea
Data @ Index 15979: fef8
Data @ Index 15980: fed8
Data @ Index 15981: fee7
Data @ Index 15982: feff
Data @ Index 15983: fee8
Data @ Index 15984: fefa
Data @ Index 15985: fef6
Data @ Index 15986: ae
Data @ Index 15987: 445
Data @ Index 15988: 703
Data @ Index 15989: 531
Data @ Index 15990: 14b
Data @ Index 15991: ff02
Data @ Index 15992: feb0
Data @ Index 15993: feb9
Data @ Index 15994: feb9
Data @ Index 15995: fec0
Data @ Index 15996: fecb
Data @ Index 15997: febd
Data @ Index 15998: fec3
Data @ Index 15999: febf
Data @ Index 16000: fed3
Data @ Index 16001: fee7
Data @ Index 16002: fed5
Data @ Index 16003: fecb
Data @ Index 16004: fecd
Data @ Index 16005: fedc
Data @ Index 16006: feb9
Data @ Index 16007: feb8
Data @ Index 16008: fee4
Data @ Index 16009: fee3
Data @ Index 16010: fef1
Data @ Index 16011: fed7
Data @ Index 16012: fee8
Data @ Index 16013: fece
Data @ Index 16014: ffde
Data @ Index 16015: 2f8
Data @ Index 16016: 664
Data @ Index 16017: 609
Data @ Index 16018: 23e
Data @ Index 16019: ff52
Data @ Index 16020: fe96
Data @ Index 16021: feb7
Data @ Index 16022: feaa
Data @ Index 16023: fec6
Data @ Index 16024: fee2
Data @ Index 16025: fece
Data @ Index 16026: feb9
Data @ Index 16027: fec2
Data @ Index 16028: febc
Data @ Index 16029: fec4
Data @ Index 16030: fed4
Data @ Index 16031: feb5
Data @ Index 16032: feb2
Data @ Index 16033: fede
Data @ Index 16034: fede
Data @ Index 16035: feeb
Data @ Index 16036: fee8
Data @ Index 16037: fef2
Data @ Index 16038: fefa
Data @ Index 16039: feed
Data @ Index 16040: fefa
Data @ Index 16041: feed
Data @ Index 16042: ff2e
Data @ Index 16043: 17a
Data @ Index 16044: 535
Data @ Index 16045: 6e0
Data @ Index 16046: 40b
Data @ Index 16047: 61
Data @ Index 16048: fed4
Data @ Index 16049: fec2
Data @ Index 16050: feb8
Data @ Index 16051: fea7
Data @ Index 16052: fedc
Data @ Index 16053: fede
Data @ Index 16054: fee0
Data @ Index 16055: fee8
Data @ Index 16056: fedb
Data @ Index 16057: fedb
Data @ Index 16058: fefe
Data @ Index 16059: fef2
Data @ Index 16060: fef3
Data @ Index 16061: feec
Data @ Index 16062: fef3
Data @ Index 16063: feff
Data @ Index 16064: ff09
Data @ Index 16065: ff0c
Data @ Index 16066: ff1a
Data @ Index 16067: ff3d
Data @ Index 16068: ff21
Data @ Index 16069: ff27
Data @ Index 16070: ff0e
Data @ Index 16071: 1a
Data @ Index 16072: 33f
Data @ Index 16073: 6aa
Data @ Index 16074: 605
Data @ Index 16075: 26b
Data @ Index 16076: ffb9
Data @ Index 16077: ff0a
Data @ Index 16078: ff2f
Data @ Index 16079: ff26
Data @ Index 16080: ff44
Data @ Index 16081: ff4b
Data @ Index 16082: ff45
Data @ Index 16083: ff52
Data @ Index 16084: ff48
